node_count,temperature,final_edge_count,runtime_in_ms,path_was_found,negative_weights_included
BFSolverTest 2, 12.04.2025 14:02:52
500,1,995.2.5193,True,False
500,1,997.2.2488,True,False
500,1,998.2.382,True,False
500,2,1493.7.0175,False,True
500,2,1494.6.901,False,True
500,2,1492.6.8596,False,True
500,2,1494.3.3975,True,False
500,2,1494.3.4154,True,False
500,2,1493.3.4258,True,False
500,3,1983.9.2298,False,True
500,3,1990.9.2663,False,True
500,3,1983.9.232,False,True
500,3,1989.4.556,True,False
500,3,1984.4.6247,True,False
500,3,1986.4.571,True,False
1000,0.5,1498.13.9443,False,True
1000,0.5,1499.14.9822,False,True
1000,0.5,1498.13.8478,False,True
1000,0.5,1499.6.7039,True,False
1000,0.5,1498.6.7467,True,False
1000,0.5,1497.7.3094,True,False
1000,1,1998.18.4476,False,True
1000,1,1996.18.5807,False,True
1000,1,1996.18.7781,False,True
1000,1,1996.9.5288,True,False
1000,1,1993.9.2141,True,False
1000,1,1994.9.0331,True,False
1000,2,2995.28.5523,False,True
1000,2,2993.29.3725,False,True
1000,2,2996.29.2463,False,True
1000,2,2993.15.4201,True,False
1000,2,2993.15.714,True,False
1000,2,2987.14.2009,True,False
1000,3,3993.42.0424,False,True
1000,3,3993.38.2381,False,True
1000,3,3989.42.9659,False,True
1000,3,3984.22.9609,True,False
